date,county,state,cases,deaths
2020-12-31,Autauga,Alabama,4190,48
2020-12-31,Baldwin,Alabama,13601,161
2020-12-31,Barbour,Alabama,1514,32
2020-12-31,Bibb,Alabama,1834,46
2020-12-31,Blount,Alabama,4641,63
2020-12-31,Bullock,Alabama,859,22
2020-12-31,Butler,Alabama,1508,45
2020-12-31,Calhoun,Alabama,9494,156
2020-12-31,Chambers,Alabama,2341,63
2020-12-31,Cherokee,Alabama,1414,22
2020-12-31,Chilton,Alabama,2970,54
2020-12-31,Choctaw,Alabama,490,22
2020-12-31,Clarke,Alabama,2390,25
2020-12-31,Clay,Alabama,1141,34
2020-12-31,Cleburne,Alabama,1026,16
2020-12-31,Coffee,Alabama,3594,38
2020-12-31,Colbert,Alabama,4660,60
2020-12-31,Conecuh,Alabama,837,17
2020-12-31,Coosa,Alabama,517,7
2020-12-31,Covington,Alabama,2913,40
2020-12-31,Crenshaw,Alabama,954,36
2020-12-31,Cullman,Alabama,7079,78
2020-12-31,Dale,Alabama,3325,63
2020-12-31,Dallas,Alabama,2769,43
2020-12-31,DeKalb,Alabama,6900,61
2020-12-31,Elmore,Alabama,6435,83
2020-12-31,Escambia,Alabama,2661,34
2020-12-31,Etowah,Alabama,10031,94
2020-12-31,Fayette,Alabama,1430,19
2020-12-31,Franklin,Alabama,3270,37
2020-12-31,Geneva,Alabama,1677,20
2020-12-31,Greene,Alabama,672,20
2020-12-31,Hale,Alabama,1440,33
2020-12-31,Henry,Alabama,1247,8
2020-12-31,Houston,Alabama,7279,64
2020-12-31,Jackson,Alabama,5097,34
2020-12-31,Jefferson,Alabama,52339,697
2020-12-31,Lamar,Alabama,1056,15
2020-12-31,Lauderdale,Alabama,6478,70
2020-12-31,Lawrence,Alabama,2044,42
2020-12-31,Lee,Alabama,10320,75
2020-12-31,Limestone,Alabama,6822,58
2020-12-31,Lowndes,Alabama,945,32
2020-12-31,Macon,Alabama,999,30
2020-12-31,Madison,Alabama,22197,178
2020-12-31,Marengo,Alabama,1793,26
2020-12-31,Marion,Alabama,2087,43
2020-12-31,Marshall,Alabama,9189,86
2020-12-31,Mobile,Alabama,25858,506
2020-12-31,Monroe,Alabama,1215,11
2020-12-31,Montgomery,Alabama,16116,276
2020-12-31,Morgan,Alabama,10627,87
2020-12-31,Perry,Alabama,867,10
2020-12-31,Pickens,Alabama,1734,26
2020-12-31,Pike,Alabama,2023,23
2020-12-31,Randolph,Alabama,1245,30
2020-12-31,Russell,Alabama,2793,6
2020-12-31,Shelby,Alabama,15668,103
2020-12-31,St. Clair,Alabama,6467,73
2020-12-31,Sumter,Alabama,849,24
2020-12-31,Talladega,Alabama,5165,75
2020-12-31,Tallapoosa,Alabama,2368,98
2020-12-31,Tuscaloosa,Alabama,18468,218
2020-12-31,Walker,Alabama,5259,138
2020-12-31,Washington,Alabama,1184,24
2020-12-31,Wilcox,Alabama,883,19
2020-12-31,Winston,Alabama,1968,30
2020-12-31,Aleutians East Borough,Alaska,38,0
2020-12-31,Aleutians West Census Area,Alaska,197,0
2020-12-31,Anchorage,Alaska,22820,118
2020-12-31,Bethel Census Area,Alaska,2427,9
2020-12-31,Bristol Bay plus Lake and Peninsula,Alaska,157,0
2020-12-31,Denali Borough,Alaska,59,0
2020-12-31,Dillingham Census Area,Alaska,121,1
2020-12-31,Fairbanks North Star Borough,Alaska,4900,19
2020-12-31,Haines Borough,Alaska,20,0
2020-12-31,Juneau City and Borough,Alaska,1030,3
2020-12-31,Kenai Peninsula Borough,Alaska,3604,15
2020-12-31,Ketchikan Gateway Borough,Alaska,236,0
2020-12-31,Kodiak Island Borough,Alaska,912,2
2020-12-31,Kusilvak Census Area,Alaska,767,2
2020-12-31,Matanuska-Susitna Borough,Alaska,6353,16
2020-12-31,Nome Census Area,Alaska,275,0
2020-12-31,North Slope Borough,Alaska,798,2
2020-12-31,Northwest Arctic Borough,Alaska,401,0
2020-12-31,Petersburg Borough,Alaska,27,0
2020-12-31,Prince of Wales-Hyder Census Area,Alaska,67,1
2020-12-31,Sitka City and Borough,Alaska,266,0
2020-12-31,Skagway Municipality,Alaska,16,0
2020-12-31,Southeast Fairbanks Census Area,Alaska,406,3
2020-12-31,Unknown,Alaska,218,0
2020-12-31,Valdez-Cordova Census Area,Alaska,341,2
2020-12-31,Wrangell City and Borough,Alaska,24,0
2020-12-31,Yakutat plus Hoonah-Angoon,Alaska,51,1
2020-12-31,Yukon-Koyukuk Census Area,Alaska,209,4
2020-12-31,Apache,Arizona,7438,237
2020-12-31,Cochise,Arizona,7480,130
2020-12-31,Coconino,Arizona,11126,210
2020-12-31,Gila,Arizona,4517,135
2020-12-31,Graham,Arizona,3228,51
2020-12-31,Greenlee,Arizona,400,4
2020-12-31,La Paz,Arizona,1464,35
2020-12-31,Maricopa,Arizona,322449,5125
2020-12-31,Mohave,Arizona,12573,344
2020-12-31,Navajo,Arizona,11296,342
2020-12-31,Pima,Arizona,69522,1064
2020-12-31,Pinal,Arizona,27649,367
2020-12-31,Santa Cruz,Arizona,6002,98
2020-12-31,Yavapai,Arizona,11319,218
2020-12-31,Yuma,Arizona,27366,519
2020-12-31,Arkansas,Arkansas,1314,30
2020-12-31,Ashley,Arkansas,1273,21
2020-12-31,Baxter,Arkansas,2065,71
2020-12-31,Benton,Arkansas,17758,264
2020-12-31,Boone,Arkansas,2571,68
2020-12-31,Bradley,Arkansas,940,11
2020-12-31,Calhoun,Arkansas,234,1
2020-12-31,Carroll,Arkansas,2073,30
2020-12-31,Chicot,Arkansas,1410,30
2020-12-31,Clark,Arkansas,1371,21
2020-12-31,Clay,Arkansas,1317,30
2020-12-31,Cleburne,Arkansas,1236,38
2020-12-31,Cleveland,Arkansas,571,17
2020-12-31,Columbia,Arkansas,1567,41
2020-12-31,Conway,Arkansas,1306,16
2020-12-31,Craighead,Arkansas,10077,136
2020-12-31,Crawford,Arkansas,4451,58
2020-12-31,Crittenden,Arkansas,4319,73
2020-12-31,Cross,Arkansas,1394,36
2020-12-31,Dallas,Arkansas,482,11
2020-12-31,Desha,Arkansas,953,11
2020-12-31,Drew,Arkansas,1448,19
2020-12-31,Faulkner,Arkansas,7618,92
2020-12-31,Franklin,Arkansas,1088,25
2020-12-31,Fulton,Arkansas,884,36
2020-12-31,Garland,Arkansas,5782,153
2020-12-31,Grant,Arkansas,1071,12
2020-12-31,Greene,Arkansas,4431,51
2020-12-31,Hempstead,Arkansas,1220,11
2020-12-31,Hot Spring,Arkansas,3636,55
2020-12-31,Howard,Arkansas,1106,18
2020-12-31,Independence,Arkansas,2751,93
2020-12-31,Izard,Arkansas,1298,13
2020-12-31,Jackson,Arkansas,2821,22
2020-12-31,Jefferson,Arkansas,6718,127
2020-12-31,Johnson,Arkansas,1823,20
2020-12-31,Lafayette,Arkansas,342,4
2020-12-31,Lawrence,Arkansas,1574,35
2020-12-31,Lee,Arkansas,1430,26
2020-12-31,Lincoln,Arkansas,2820,24
2020-12-31,Little River,Arkansas,821,38
2020-12-31,Logan,Arkansas,1419,11
2020-12-31,Lonoke,Arkansas,4133,79
2020-12-31,Madison,Arkansas,1025,12
2020-12-31,Marion,Arkansas,629,24
2020-12-31,Miller,Arkansas,2749,25
2020-12-31,Mississippi,Arkansas,4393,94
2020-12-31,Monroe,Arkansas,475,7
2020-12-31,Montgomery,Arkansas,492,18
2020-12-31,Nevada,Arkansas,594,20
2020-12-31,Newton,Arkansas,553,24
2020-12-31,Ouachita,Arkansas,1370,27
2020-12-31,Perry,Arkansas,438,5
2020-12-31,Phillips,Arkansas,1264,25
2020-12-31,Pike,Arkansas,685,10
2020-12-31,Poinsett,Arkansas,2406,62
2020-12-31,Polk,Arkansas,1255,42
2020-12-31,Pope,Arkansas,5448,58
2020-12-31,Prairie,Arkansas,545,16
2020-12-31,Pulaski,Arkansas,24662,390
2020-12-31,Randolph,Arkansas,1455,42
2020-12-31,Saline,Arkansas,7563,104
2020-12-31,Scott,Arkansas,588,11
2020-12-31,Searcy,Arkansas,503,11
2020-12-31,Sebastian,Arkansas,9514,156
2020-12-31,Sevier,Arkansas,2079,20
2020-12-31,Sharp,Arkansas,1134,32
2020-12-31,St. Francis,Arkansas,2728,20
2020-12-31,Stone,Arkansas,765,27
2020-12-31,Union,Arkansas,2428,73
2020-12-31,Unknown,Arkansas,2819,0
2020-12-31,Van Buren,Arkansas,743,8
2020-12-31,Washington,Arkansas,21420,222
2020-12-31,White,Arkansas,4748,69
2020-12-31,Woodruff,Arkansas,362,2
2020-12-31,Yell,Arkansas,2390,42
2020-12-31,Alameda,California,51611,657
2020-12-31,Alpine,California,65,0
2020-12-31,Amador,California,2417,24
2020-12-31,Butte,California,7390,96
2020-12-31,Calaveras,California,1131,22
2020-12-31,Colusa,California,1351,8
2020-12-31,Contra Costa,California,40697,335
2020-12-31,Del Norte,California,760,2
2020-12-31,El Dorado,California,5590,22
2020-12-31,Fresno,California,65400,646
2020-12-31,Glenn,California,1458,14
2020-12-31,Humboldt,California,1764,22
2020-12-31,Imperial,California,22267,419
2020-12-31,Inyo,California,571,20
2020-12-31,Kern,California,68969,512
2020-12-31,Kings,California,16114,110
2020-12-31,Lake,California,1817,23
2020-12-31,Lassen,California,4691,9
2020-12-31,Los Angeles,California,770915,10345
2020-12-31,Madera,California,10491,117
2020-12-31,Marin,California,9800,139
2020-12-31,Mariposa,California,252,4
2020-12-31,Mendocino,California,2558,26
2020-12-31,Merced,California,19444,260
2020-12-31,Modoc,California,323,1
2020-12-31,Mono,California,868,4
2020-12-31,Monterey,California,27859,193
2020-12-31,Napa,California,5742,28
2020-12-31,Nevada,California,2609,50
2020-12-31,Orange,California,166196,1875
2020-12-31,Placer,California,13755,125
2020-12-31,Plumas,California,398,1
2020-12-31,Riverside,California,180553,1985
2020-12-31,Sacramento,California,65540,857
2020-12-31,San Benito,California,3673,29
2020-12-31,San Bernardino,California,194377,1445
2020-12-31,San Diego,California,155658,1534
2020-12-31,San Francisco,California,23227,186
2020-12-31,San Joaquin,California,45583,651
2020-12-31,San Luis Obispo,California,10490,82
2020-12-31,San Mateo,California,24589,227
2020-12-31,Santa Barbara,California,17391,160
2020-12-31,Santa Clara,California,69879,710
2020-12-31,Santa Cruz,California,8749,83
2020-12-31,Shasta,California,8060,78
2020-12-31,Sierra,California,24,0
2020-12-31,Siskiyou,California,1176,11
2020-12-31,Solano,California,19216,98
2020-12-31,Sonoma,California,19055,192
2020-12-31,Stanislaus,California,37524,616
2020-12-31,Sutter,California,6505,52
2020-12-31,Tehama,California,2967,36
2020-12-31,Trinity,California,251,4
2020-12-31,Tulare,California,33443,406
2020-12-31,Tuolumne,California,2962,21
2020-12-31,Ventura,California,39559,263
2020-12-31,Yolo,California,8238,111
2020-12-31,Yuba,California,3898,19
2020-12-31,Adams,Colorado,40344,529
2020-12-31,Alamosa,Colorado,935,24
2020-12-31,Arapahoe,Colorado,38457,590
2020-12-31,Archuleta,Colorado,485,0
2020-12-31,Baca,Colorado,189,1
2020-12-31,Bent,Colorado,1037,12
2020-12-31,Boulder,Colorado,14706,182
2020-12-31,Broomfield,Colorado,2804,66
2020-12-31,Chaffee,Colorado,1020,21
2020-12-31,Cheyenne,Colorado,89,5
2020-12-31,Clear Creek,Colorado,279,2
2020-12-31,Conejos,Colorado,315,3
2020-12-31,Costilla,Colorado,161,2
2020-12-31,Crowley,Colorado,1647,12
2020-12-31,Custer,Colorado,148,0
2020-12-31,Delta,Colorado,1580,25
2020-12-31,Denver,Colorado,47711,674
2020-12-31,Dolores,Colorado,52,0
2020-12-31,Douglas,Colorado,15981,199
2020-12-31,Eagle,Colorado,3374,16
2020-12-31,El Paso,Colorado,41325,555
2020-12-31,Elbert,Colorado,987,9
2020-12-31,Fremont,Colorado,4662,19
2020-12-31,Garfield,Colorado,3875,28
2020-12-31,Gilpin,Colorado,125,1
2020-12-31,Grand,Colorado,660,4
2020-12-31,Gunnison,Colorado,696,6
2020-12-31,Hinsdale,Colorado,13,0
2020-12-31,Huerfano,Colorado,276,18
2020-12-31,Jackson,Colorado,33,0
2020-12-31,Jefferson,Colorado,29565,612
2020-12-31,Kiowa,Colorado,75,2
2020-12-31,Kit Carson,Colorado,436,9
2020-12-31,La Plata,Colorado,2226,28
2020-12-31,Lake,Colorado,426,0
2020-12-31,Larimer,Colorado,15099,142
2020-12-31,Las Animas,Colorado,506,6
2020-12-31,Lincoln,Colorado,795,3
2020-12-31,Logan,Colorado,3238,54
2020-12-31,Mesa,Colorado,9055,134
2020-12-31,Mineral,Colorado,42,1
2020-12-31,Moffat,Colorado,541,19
2020-12-31,Montezuma,Colorado,1231,16
2020-12-31,Montrose,Colorado,2114,31
2020-12-31,Morgan,Colorado,2119,81
2020-12-31,Otero,Colorado,1619,39
2020-12-31,Ouray,Colorado,154,3
2020-12-31,Park,Colorado,385,5
2020-12-31,Phillips,Colorado,278,7
2020-12-31,Pitkin,Colorado,1047,4
2020-12-31,Prowers,Colorado,1004,20
2020-12-31,Pueblo,Colorado,13218,304
2020-12-31,Rio Blanco,Colorado,267,3
2020-12-31,Rio Grande,Colorado,384,7
2020-12-31,Routt,Colorado,1042,18
2020-12-31,Saguache,Colorado,255,4
2020-12-31,San Juan,Colorado,27,0
2020-12-31,San Miguel,Colorado,394,0
2020-12-31,Sedgwick,Colorado,126,2
2020-12-31,Summit,Colorado,2134,5
2020-12-31,Teller,Colorado,990,9
2020-12-31,Washington,Colorado,347,10
2020-12-31,Weld,Colorado,19925,285
2020-12-31,Yuma,Colorado,549,13
2020-12-31,Fairfield,Connecticut,56288,1720
2020-12-31,Hartford,Connecticut,46680,1852
2020-12-31,Litchfield,Connecticut,7476,225
2020-12-31,Middlesex,Connecticut,6566,237
2020-12-31,New Haven,Connecticut,47375,1529
2020-12-31,New London,Connecticut,10618,245
2020-12-31,Tolland,Connecticut,4900,109
2020-12-31,Unknown,Connecticut,665,0
2020-12-31,Windham,Connecticut,5140,78
2020-12-31,Kent,Delaware,9173,167
2020-12-31,New Castle,Delaware,33211,462
2020-12-31,Sussex,Delaware,14936,297
2020-12-31,Unknown,Delaware,136,0
2020-12-31,District of Columbia,District of Columbia,28983,786
2020-12-31,Alachua,Florida,15866,129
2020-12-31,Baker,Florida,2470,36
2020-12-31,Bay,Florida,11907,209
2020-12-31,Bradford,Florida,2180,23
2020-12-31,Brevard,Florida,21034,523
2020-12-31,Broward,Florida,137610,1847
2020-12-31,Calhoun,Florida,1233,28
2020-12-31,Charlotte,Florida,7410,231
2020-12-31,Citrus,Florida,6663,266
2020-12-31,Clay,Florida,11261,186
2020-12-31,Collier,Florida,22506,332
2020-12-31,Columbia,Florida,6007,117
2020-12-31,DeSoto,Florida,2898,56
2020-12-31,Dixie,Florida,1115,11
2020-12-31,Duval,Florida,61321,725
2020-12-31,Escambia,Florida,22349,373
2020-12-31,Flagler,Florida,3724,48
2020-12-31,Franklin,Florida,900,4
2020-12-31,Gadsden,Florida,3987,59
2020-12-31,Gilchrist,Florida,1014,23
2020-12-31,Glades,Florida,769,11
2020-12-31,Gulf,Florida,1333,27
2020-12-31,Hamilton,Florida,1277,15
2020-12-31,Hardee,Florida,2110,20
2020-12-31,Hendry,Florida,3291,49
2020-12-31,Hernando,Florida,7336,278
2020-12-31,Highlands,Florida,4975,204
2020-12-31,Hillsborough,Florida,77118,1071
2020-12-31,Holmes,Florida,1683,25
2020-12-31,Indian River,Florida,6875,159
2020-12-31,Jackson,Florida,4649,118
2020-12-31,Jefferson,Florida,994,16
2020-12-31,Lafayette,Florida,1422,22
2020-12-31,Lake,Florida,15559,295
2020-12-31,Lee,Florida,40634,672
2020-12-31,Leon,Florida,19573,175
2020-12-31,Levy,Florida,1851,19
2020-12-31,Liberty,Florida,750,14
2020-12-31,Madison,Florida,1540,33
2020-12-31,Manatee,Florida,22332,433
2020-12-31,Marion,Florida,17799,463
2020-12-31,Martin,Florida,7839,210
2020-12-31,Miami-Dade,Florida,298872,4188
2020-12-31,Monroe,Florida,4226,35
2020-12-31,Nassau,Florida,4775,66
2020-12-31,Okaloosa,Florida,12856,231
2020-12-31,Okeechobee,Florida,2430,51
2020-12-31,Orange,Florida,76457,748
2020-12-31,Osceola,Florida,25344,288
2020-12-31,Palm Beach,Florida,82888,1895
2020-12-31,Pasco,Florida,21932,376
2020-12-31,Pinellas,Florida,44975,1049
2020-12-31,Polk,Florida,37403,790
2020-12-31,Putnam,Florida,3990,72
2020-12-31,Santa Rosa,Florida,11180,128
2020-12-31,Sarasota,Florida,18607,509
2020-12-31,Seminole,Florida,18083,314
2020-12-31,St. Johns,Florida,13072,113
2020-12-31,St. Lucie,Florida,14278,405
2020-12-31,Sumter,Florida,5085,120
2020-12-31,Suwannee,Florida,4015,97
2020-12-31,Taylor,Florida,1967,25
2020-12-31,Union,Florida,1439,65
2020-12-31,Unknown,Florida,3010,0
2020-12-31,Volusia,Florida,22291,449
2020-12-31,Wakulla,Florida,2106,25
2020-12-31,Walton,Florida,4891,48
2020-12-31,Washington,Florida,1971,30
2020-12-31,Appling,Georgia,1677,44
2020-12-31,Atkinson,Georgia,775,9
2020-12-31,Bacon,Georgia,1011,25
2020-12-31,Baker,Georgia,164,6
2020-12-31,Baldwin,Georgia,3203,75
2020-12-31,Banks,Georgia,1248,20
2020-12-31,Barrow,Georgia,5296,67
2020-12-31,Bartow,Georgia,7951,130
2020-12-31,Ben Hill,Georgia,1491,44
2020-12-31,Berrien,Georgia,1132,31
2020-12-31,Bibb,Georgia,10126,261
2020-12-31,Bleckley,Georgia,1016,35
2020-12-31,Brantley,Georgia,1044,20
2020-12-31,Brooks,Georgia,994,31
2020-12-31,Bryan,Georgia,1963,21
2020-12-31,Bulloch,Georgia,4421,57
2020-12-31,Burke,Georgia,1570,20
2020-12-31,Butts,Georgia,1703,48
2020-12-31,Calhoun,Georgia,362,11
2020-12-31,Camden,Georgia,2491,22
2020-12-31,Candler,Georgia,689,36
2020-12-31,Carroll,Georgia,7614,125
2020-12-31,Catoosa,Georgia,3442,39
2020-12-31,Charlton,Georgia,1031,19
2020-12-31,Chatham,Georgia,13657,239
2020-12-31,Chattahoochee,Georgia,2211,3
2020-12-31,Chattooga,Georgia,1822,47
2020-12-31,Cherokee,Georgia,16567,132
2020-12-31,Clarke,Georgia,10088,66
2020-12-31,Clay,Georgia,177,3
2020-12-31,Clayton,Georgia,14415,233
2020-12-31,Clinch,Georgia,650,14
2020-12-31,Cobb,Georgia,44345,575
2020-12-31,Coffee,Georgia,4090,93
2020-12-31,Colquitt,Georgia,3151,53
2020-12-31,Columbia,Georgia,10031,100
2020-12-31,Cook,Georgia,1261,25
2020-12-31,Coweta,Georgia,8282,84
2020-12-31,Crawford,Georgia,422,8
2020-12-31,Crisp,Georgia,1386,39
2020-12-31,Dade,Georgia,822,8
2020-12-31,Dawson,Georgia,1793,16
2020-12-31,DeKalb,Georgia,38320,531
2020-12-31,Decatur,Georgia,2008,51
2020-12-31,Dodge,Georgia,1451,62
2020-12-31,Dooly,Georgia,673,25
2020-12-31,Dougherty,Georgia,4761,213
2020-12-31,Douglas,Georgia,8264,109
2020-12-31,Early,Georgia,810,41
2020-12-31,Echols,Georgia,378,3
2020-12-31,Effingham,Georgia,2702,35
2020-12-31,Elbert,Georgia,1636,33
2020-12-31,Emanuel,Georgia,1843,53
2020-12-31,Evans,Georgia,663,13
2020-12-31,Fannin,Georgia,1364,43
2020-12-31,Fayette,Georgia,4833,77
2020-12-31,Floyd,Georgia,7713,128
2020-12-31,Forsyth,Georgia,10827,81
2020-12-31,Franklin,Georgia,1815,26
2020-12-31,Fulton,Georgia,56903,790
2020-12-31,Gilmer,Georgia,1844,38
2020-12-31,Glascock,Georgia,178,4
2020-12-31,Glynn,Georgia,5276,135
2020-12-31,Gordon,Georgia,4897,66
2020-12-31,Grady,Georgia,1323,31
2020-12-31,Greene,Georgia,1128,28
2020-12-31,Gwinnett,Georgia,57528,601
2020-12-31,Habersham,Georgia,3788,91
2020-12-31,Hall,Georgia,18416,232
2020-12-31,Hancock,Georgia,671,47
2020-12-31,Haralson,Georgia,1874,38
2020-12-31,Harris,Georgia,1449,29
2020-12-31,Hart,Georgia,1530,33
2020-12-31,Heard,Georgia,582,11
2020-12-31,Henry,Georgia,13482,158
2020-12-31,Houston,Georgia,8017,130
2020-12-31,Irwin,Georgia,658,17
2020-12-31,Jackson,Georgia,5635,73
2020-12-31,Jasper,Georgia,828,9
2020-12-31,Jeff Davis,Georgia,1241,35
2020-12-31,Jefferson,Georgia,1305,40
2020-12-31,Jenkins,Georgia,558,34
2020-12-31,Johnson,Georgia,732,33
2020-12-31,Jones,Georgia,1156,24
2020-12-31,Lamar,Georgia,1172,32
2020-12-31,Lanier,Georgia,530,10
2020-12-31,Laurens,Georgia,3804,121
2020-12-31,Lee,Georgia,1546,33
2020-12-31,Liberty,Georgia,1938,31
2020-12-31,Lincoln,Georgia,438,11
2020-12-31,Long,Georgia,501,5
2020-12-31,Lowndes,Georgia,8691,136
2020-12-31,Lumpkin,Georgia,1944,23
2020-12-31,Macon,Georgia,464,16
2020-12-31,Madison,Georgia,1861,23
2020-12-31,Marion,Georgia,312,10
2020-12-31,McDuffie,Georgia,1356,26
2020-12-31,McIntosh,Georgia,507,10
2020-12-31,Meriwether,Georgia,1101,20
2020-12-31,Miller,Georgia,552,3
2020-12-31,Mitchell,Georgia,1373,52
2020-12-31,Monroe,Georgia,1604,64
2020-12-31,Montgomery,Georgia,619,10
2020-12-31,Morgan,Georgia,1159,10
2020-12-31,Murray,Georgia,2999,42
2020-12-31,Muscogee,Georgia,9766,209
2020-12-31,Newton,Georgia,5889,127
2020-12-31,Oconee,Georgia,2320,42
2020-12-31,Oglethorpe,Georgia,881,14
2020-12-31,Paulding,Georgia,8553,111
2020-12-31,Peach,Georgia,1528,33
2020-12-31,Pickens,Georgia,1847,20
2020-12-31,Pierce,Georgia,1666,33
2020-12-31,Pike,Georgia,1316,21
2020-12-31,Polk,Georgia,3448,46
2020-12-31,Pulaski,Georgia,598,30
2020-12-31,Putnam,Georgia,1366,31
2020-12-31,Quitman,Georgia,100,1
2020-12-31,Rabun,Georgia,1134,17
2020-12-31,Randolph,Georgia,425,31
2020-12-31,Richmond,Georgia,14739,253
2020-12-31,Rockdale,Georgia,4007,81
2020-12-31,Schley,Georgia,234,2
2020-12-31,Screven,Georgia,588,15
2020-12-31,Seminole,Georgia,685,12
2020-12-31,Spalding,Georgia,3709,98
2020-12-31,Stephens,Georgia,2249,50
2020-12-31,Stewart,Georgia,684,17
2020-12-31,Sumter,Georgia,1719,74
2020-12-31,Talbot,Georgia,293,9
2020-12-31,Taliaferro,Georgia,54,0
2020-12-31,Tattnall,Georgia,1492,36
2020-12-31,Taylor,Georgia,537,14
2020-12-31,Telfair,Georgia,797,39
2020-12-31,Terrell,Georgia,571,35
2020-12-31,Thomas,Georgia,2813,85
2020-12-31,Tift,Georgia,3577,81
2020-12-31,Toombs,Georgia,2333,70
2020-12-31,Towns,Georgia,805,37
2020-12-31,Treutlen,Georgia,503,15
2020-12-31,Troup,Georgia,5013,128
2020-12-31,Turner,Georgia,660,25
2020-12-31,Twiggs,Georgia,414,19
2020-12-31,Union,Georgia,1432,42
2020-12-31,Unknown,Georgia,3623,6
2020-12-31,Upson,Georgia,2200,82
2020-12-31,Walker,Georgia,4134,59
2020-12-31,Walton,Georgia,5618,91
2020-12-31,Ware,Georgia,3293,83
2020-12-31,Warren,Georgia,286,9
2020-12-31,Washington,Georgia,1441,46
2020-12-31,Wayne,Georgia,2112,49
2020-12-31,Webster,Georgia,87,2
2020-12-31,Wheeler,Georgia,479,19
2020-12-31,White,Georgia,2134,37
2020-12-31,Whitfield,Georgia,11815,126
2020-12-31,Wilcox,Georgia,591,35
2020-12-31,Wilkes,Georgia,635,10
2020-12-31,Wilkinson,Georgia,624,18
2020-12-31,Worth,Georgia,1133,40
2020-12-31,Unknown,Guam,8286,123
2020-12-31,Hawaii,Hawaii,1908,45
2020-12-31,Honolulu,Hawaii,18034,223
2020-12-31,Kalawao,Hawaii,1,0
2020-12-31,Kauai,Hawaii,146,1
2020-12-31,Maui,Hawaii,1370,17
2020-12-31,Ada,Idaho,38417,355
2020-12-31,Adams,Idaho,261,3
2020-12-31,Bannock,Idaho,6443,63
2020-12-31,Bear Lake,Idaho,274,2
2020-12-31,Benewah,Idaho,433,4
2020-12-31,Bingham,Idaho,3649,46
2020-12-31,Blaine,Idaho,1562,13
2020-12-31,Boise,Idaho,245,2
2020-12-31,Bonner,Idaho,1968,14
2020-12-31,Bonneville,Idaho,10383,117
2020-12-31,Boundary,Idaho,569,7
2020-12-31,Butte,Idaho,162,0
2020-12-31,Camas,Idaho,56,0
2020-12-31,Canyon,Idaho,20605,219
2020-12-31,Caribou,Idaho,534,10
2020-12-31,Cassia,Idaho,2537,20
2020-12-31,Clark,Idaho,53,0
2020-12-31,Clearwater,Idaho,828,6
2020-12-31,Custer,Idaho,203,2
2020-12-31,Elmore,Idaho,1368,9
2020-12-31,Franklin,Idaho,928,8
2020-12-31,Fremont,Idaho,871,14
2020-12-31,Gem,Idaho,1417,21
2020-12-31,Gooding,Idaho,1147,17
2020-12-31,Idaho,Idaho,1049,15
2020-12-31,Jefferson,Idaho,2067,15
2020-12-31,Jerome,Idaho,2217,16
2020-12-31,Kootenai,Idaho,12656,116
2020-12-31,Latah,Idaho,2154,6
2020-12-31,Lemhi,Idaho,462,9
2020-12-31,Lewis,Idaho,342,5
2020-12-31,Lincoln,Idaho,434,9
2020-12-31,Madison,Idaho,5248,18
2020-12-31,Minidoka,Idaho,2062,23
2020-12-31,Nez Perce,Idaho,3027,45
2020-12-31,Oneida,Idaho,250,2
2020-12-31,Owyhee,Idaho,887,20
2020-12-31,Payette,Idaho,2064,24
2020-12-31,Power,Idaho,555,4
2020-12-31,Shoshone,Idaho,840,26
2020-12-31,Teton,Idaho,723,2
2020-12-31,Twin Falls,Idaho,7946,114
2020-12-31,Valley,Idaho,496,3
2020-12-31,Washington,Idaho,996,14
2020-12-31,Adams,Illinois,6582,82
2020-12-31,Alexander,Illinois,341,7
2020-12-31,Bond,Illinois,1554,16
2020-12-31,Boone,Illinois,5070,72
2020-12-31,Brown,Illinois,451,11
2020-12-31,Bureau,Illinois,2813,72
2020-12-31,Calhoun,Illinois,381,4
2020-12-31,Carroll,Illinois,1333,31
2020-12-31,Cass,Illinois,1586,29
2020-12-31,Champaign,Illinois,13839,88
2020-12-31,Christian,Illinois,2600,66
2020-12-31,Clark,Illinois,1212,24
2020-12-31,Clay,Illinois,1198,36
2020-12-31,Clinton,Illinois,4485,80
2020-12-31,Coles,Illinois,4294,71
2020-12-31,Cook,Illinois,393652,8285
2020-12-31,Crawford,Illinois,1578,31
2020-12-31,Cumberland,Illinois,937,25
2020-12-31,De Witt,Illinois,915,25
2020-12-31,DeKalb,Illinois,6768,81
2020-12-31,Douglas,Illinois,1854,28
2020-12-31,DuPage,Illinois,61805,1030
2020-12-31,Edgar,Illinois,1344,42
2020-12-31,Edwards,Illinois,397,6
2020-12-31,Effingham,Illinois,3860,57
2020-12-31,Fayette,Illinois,2664,49
2020-12-31,Ford,Illinois,1227,43
2020-12-31,Franklin,Illinois,3362,56
2020-12-31,Fulton,Illinois,2342,31
2020-12-31,Gallatin,Illinois,330,4
2020-12-31,Greene,Illinois,1115,41
2020-12-31,Grundy,Illinois,3859,47
2020-12-31,Hamilton,Illinois,601,10
2020-12-31,Hancock,Illinois,1316,30
2020-12-31,Hardin,Illinois,217,7
2020-12-31,Henderson,Illinois,397,13
2020-12-31,Henry,Illinois,3692,62
2020-12-31,Iroquois,Illinois,2323,51
2020-12-31,Jackson,Illinois,3650,60
2020-12-31,Jasper,Illinois,894,14
